,Altimeter,AltimeterFlag,Date,DewPointCelsius,DewPointCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,DryBulbFarenheit,DryBulbFarenheitFlag,HourlyPrecip,HourlyPrecipFlag,PressureChange,PressureChangeFlag,PressureTendency,PressureTendencyFlag,RecordType,RecordTypeFlag,RelativeHumidity,RelativeHumidityFlag,SeaLevelPressure,SeaLevelPressureFlag,SkyCondition,SkyConditionFlag,StationPressure,StationPressureFlag,StationType,Time,ValueForWindCharacter,ValueForWindCharacterFlag,Visibility,VisibilityFlag,WBAN,WeatherType,WeatherTypeFlag,WetBulbCelsius,WetBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WindDirection,WindDirectionFlag,WindSpeed,WindSpeedFlag
12838,29.81,,20130804.0,12.8, ,55.0, ,21.7, ,71.0, ,  T, , , , , ,AA, ,57.0, ,29.8, ,FEW050 SCT080 SCT200, ,29.78, ,11.0,1754.0, , ,10.0, ,14739.0, , ,16.4, ,62.0, ,350.0, ,8.0, 
12839,29.83,,20130804.0,14.4, ,58.0, ,21.7, ,71.0, , , , , , , ,AA, ,64.0, ,29.83, ,FEW050 SCT080 BKN220, ,29.8, ,11.0,1854.0, , ,10.0, ,14739.0, , ,17.3, ,63.0, ,360.0, ,3.0, 
12840,29.85,,20130804.0,13.3, ,56.0, ,21.7, ,71.0, , , , , , , ,AA, ,59.0, ,29.85, ,FEW065 SCT230, ,29.82, ,11.0,1954.0, , ,10.0, ,14739.0, , ,16.7, ,62.0, ,330.0, ,10.0, 
12841,29.87,,20130804.0,12.2, ,54.0, ,21.1, ,70.0, , , , , , , ,AA, ,57.0, ,29.86, ,FEW250, ,29.84, ,11.0,2054.0, , ,10.0, ,14739.0, , ,15.9, ,61.0, ,320.0, ,9.0, 
12842,29.88,,20130804.0,11.1, ,52.0, ,20.6, ,69.0, , , , , , , ,AA, ,55.0, ,29.87, ,FEW250, ,29.85, ,11.0,2154.0, , ,10.0, ,14739.0, , ,15.1, ,59.0, ,340.0, ,13.0, 
12843,29.88,,20130804.0,10.6, ,51.0, ,19.4, ,67.0, , , , , , , ,AA, ,57.0, ,29.88, ,SCT250, ,29.85, ,11.0,2254.0, , ,10.0, ,14739.0, , ,14.4, ,58.0, ,330.0, ,11.0, 
12844,29.89,,20130804.0,10.0, ,50.0, ,18.9, ,66.0, , , , , , , ,AA, ,57.0, ,29.89, ,SCT250, ,29.86, ,11.0,2354.0, , ,10.0, ,14739.0, , ,13.9, ,57.0, ,320.0, ,14.0, 
12845,29.89,,20130805.0,10.6, ,51.0, ,17.8, ,64.0, , , , , , , ,AA, ,63.0, ,29.89, ,FEW250, ,29.86, ,11.0,54.0, , ,10.0, ,14739.0, , ,13.7, ,57.0, ,290.0, ,11.0, 
12846,29.89,,20130805.0,10.0, ,50.0, ,17.2, ,63.0, , , , , , , ,AA, ,63.0, ,29.88, ,FEW250, ,29.86, ,11.0,154.0,20.0, ,10.0, ,14739.0, , ,13.2, ,56.0, ,280.0, ,11.0, 
12847,29.9,,20130805.0,10.0, ,50.0, ,16.7, ,62.0, , , , , , , ,AA, ,65.0, ,29.89, ,SCT250, ,29.87, ,11.0,254.0, , ,10.0, ,14739.0, , ,13.0, ,55.0, ,300.0, ,13.0, 
12848,29.91,,20130805.0,10.0, ,50.0, ,16.1, ,61.0, , , , , , , ,AA, ,67.0, ,29.91, ,FEW120, ,29.88, ,11.0,354.0, , ,10.0, ,14739.0, , ,12.8, ,55.0, ,290.0, ,11.0, 
12849,29.93,,20130805.0,10.0, ,50.0, ,16.1, ,61.0, , , , , , , ,AA, ,67.0, ,29.93, ,FEW120, ,29.9, ,11.0,454.0, , ,10.0, ,14739.0, , ,12.8, ,55.0, ,300.0, ,13.0, 
12850,29.95,,20130805.0,10.0, ,50.0, ,16.7, ,62.0, , , , , , , ,AA, ,65.0, ,29.94, ,FEW250, ,29.92, ,11.0,554.0, , ,10.0, ,14739.0, , ,13.0, ,55.0, ,290.0, ,10.0, 
12851,29.96,,20130805.0,10.0, ,50.0, ,18.3, ,65.0, , , , , , , ,AA, ,59.0, ,29.96, ,FEW250, ,29.93, ,11.0,654.0, , ,10.0, ,14739.0, , ,13.7, ,57.0, ,300.0, ,13.0, 
12852,29.95,,20130805.0,9.4, ,49.0, ,18.9, ,66.0, , , , , , , ,AA, ,54.0, ,29.95, ,FEW050, ,29.92, ,11.0,754.0, , ,10.0, ,14739.0, , ,13.7, ,57.0, ,300.0, ,15.0, 
12853,29.95,,20130805.0,8.3, ,47.0, ,20.0, ,68.0, , , , , , , ,AA, ,47.0, ,29.95, ,FEW050, ,29.92, ,11.0,854.0,23.0, ,10.0, ,14739.0, , ,13.6, ,57.0, ,290.0, ,17.0, 
12854,29.96,,20130805.0,6.1, ,43.0, ,20.6, ,69.0, , , , , , , ,AA, ,39.0, ,29.96, ,FEW060, ,29.93, ,11.0,954.0,25.0, ,10.0, ,14739.0, , ,12.9, ,55.0, ,300.0, ,14.0, 
12855,29.96,,20130805.0,6.1, ,43.0, ,21.7, ,71.0, , , , , , , ,AA, ,37.0, ,29.96, ,FEW060, ,29.93, ,11.0,1054.0,21.0, ,10.0, ,14739.0, , ,13.4, ,56.0, ,300.0, ,16.0, 
12856,29.95,,20130805.0,5.6, ,42.0, ,22.8, ,73.0, , , , , , , ,AA, ,33.0, ,29.95, ,FEW060 SCT250, ,29.92, ,11.0,1154.0,22.0, ,10.0, ,14739.0, , ,13.6, ,57.0, ,290.0, ,14.0, 
12857,29.94,,20130805.0,5.6, ,42.0, ,23.3, ,74.0, , , , , , , ,AA, ,32.0, ,29.94, ,FEW060 SCT250, ,29.91, ,11.0,1254.0,20.0, ,10.0, ,14739.0, , ,13.8, ,57.0, ,270.0, ,9.0, 
12858,29.94,,20130805.0,6.1, ,43.0, ,24.4, ,76.0, , , , , , , ,AA, ,31.0, ,29.94, ,FEW060 SCT170, ,29.91, ,11.0,1354.0,21.0, ,10.0, ,14739.0, , ,14.5, ,58.0, ,300.0, ,16.0, 
12859,29.93,,20130805.0,4.4, ,40.0, ,25.0, ,77.0, , , , , , , ,AA, ,27.0, ,29.93, ,FEW060 SCT170, ,29.9, ,11.0,1454.0,21.0, ,10.0, ,14739.0, , ,14.1, ,57.0, ,320.0, ,14.0, 
12860,29.94,,20130805.0,4.0, ,39.0, ,25.0, ,77.0, , , , , , , ,SP, ,26.0, ,M, ,FEW060 SCT170 SCT270, ,29.91, ,11.0,1533.0,20.0, ,10.0, ,14739.0, , ,13.9, ,57.0, ,320.0, ,10.0, 
12861,29.94,,20130805.0,3.9, ,39.0, ,25.0, ,77.0, , , , , , , ,AA, ,26.0, ,29.94, ,FEW060 SCT170 SCT270, ,29.91, ,11.0,1554.0,20.0, ,10.0, ,14739.0, , ,13.9, ,57.0, ,310.0, ,14.0, 
12862,29.95,,20130805.0,4.4, ,40.0, ,25.0, ,77.0, , , , , , , ,AA, ,27.0, ,29.94, ,FEW060 SCT170 SCT270, ,29.92, ,11.0,1654.0,17.0, ,10.0, ,14739.0, , ,14.1, ,57.0, ,290.0, ,13.0, 
12863,29.97,,20130805.0,1.7, ,35.0, ,24.4, ,76.0, , , , , , , ,AA, ,23.0, ,29.96, ,FEW170 SCT270, ,29.94, ,11.0,1754.0, , ,10.0, ,14739.0, , ,12.9, ,55.0, ,320.0, ,11.0, 
12864,29.99,,20130805.0,3.9, ,39.0, ,22.8, ,73.0, , , , , , , ,AA, ,29.0, ,29.99, ,FEW170 SCT270, ,29.96, ,11.0,1854.0, , ,10.0, ,14739.0, , ,13.0, ,55.0, ,290.0, ,11.0, 
12865,30.02,,20130805.0,4.4, ,40.0, ,22.2, ,72.0, , , , , , , ,AA, ,31.0, ,30.01, ,FEW170, ,29.99, ,11.0,1954.0, , ,10.0, ,14739.0, , ,13.0, ,55.0, ,310.0, ,8.0, 
12866,30.04,,20130805.0,5.0, ,41.0, ,21.1, ,70.0, , , , , , , ,AA, ,35.0, ,30.03, ,FEW170, ,30.01, ,11.0,2054.0, , ,10.0, ,14739.0, , ,12.7, ,55.0, ,330.0, ,7.0, 
12867,30.04,,20130805.0,5.6, ,42.0, ,20.6, ,69.0, , , , , , , ,AA, ,38.0, ,30.03, ,FEW170, ,30.01, ,11.0,2154.0, , ,10.0, ,14739.0, , ,12.7, ,55.0, ,340.0, ,6.0, 
12868,30.05,,20130805.0,7.2, ,45.0, ,18.9, ,66.0, , , , , , , ,AA, ,47.0, ,30.05, ,FEW170, ,30.02, ,11.0,2254.0, , ,10.0, ,14739.0, , ,12.7, ,55.0, ,360.0, ,5.0, 
12869,30.05,,20130805.0,6.1, ,43.0, ,17.2, ,63.0, , , , , , , ,AA, ,48.0, ,30.05, ,CLR, ,30.02, ,11.0,2354.0, , ,10.0, ,14739.0, , ,11.5, ,53.0, ,0.0, ,0.0, 
12870,30.05,,20130806.0,5.0, ,41.0, ,17.8, ,64.0, , , , , , , ,AA, ,43.0, ,30.05, ,CLR, ,30.02, ,11.0,54.0, , ,10.0, ,14739.0, , ,11.3, ,52.0, ,340.0, ,5.0, 
12871,30.06,,20130806.0,6.7, ,44.0, ,17.2, ,63.0, , , , , , , ,AA, ,50.0, ,30.06, ,CLR, ,30.03, ,11.0,154.0, , ,10.0, ,14739.0, , ,11.7, ,53.0, ,300.0, ,5.0, 
12872,30.07,,20130806.0,7.2, ,45.0, ,16.7, ,62.0, , , , , , , ,AA, ,54.0, ,30.07, ,CLR, ,30.04, ,11.0,254.0, , ,10.0, ,14739.0, , ,11.7, ,53.0, ,300.0, ,5.0, 
12873,30.07,,20130806.0,8.3, ,47.0, ,16.1, ,61.0, , , , , , , ,AA, ,60.0, ,30.07, ,CLR, ,30.04, ,11.0,354.0, , ,10.0, ,14739.0, , ,12.0, ,54.0, ,310.0, ,3.0, 
12874,30.09,,20130806.0,8.3, ,47.0, ,15.0, ,59.0, , , , , , , ,AA, ,65.0, ,30.09, ,FEW220 SCT300, ,30.06, ,11.0,454.0, , ,10.0, ,14739.0, , ,11.5, ,53.0, ,260.0, ,5.0, 
12875,30.1,,20130806.0,8.9, ,48.0, ,16.7, ,62.0, , , , , , , ,AA, ,60.0, ,30.1, ,FEW230 BKN300, ,30.07, ,11.0,554.0, , ,10.0, ,14739.0, , ,12.5, ,55.0, ,270.0, ,6.0, 
12876,30.12,,20130806.0,8.9, ,48.0, ,18.9, ,66.0, , , , , , , ,AA, ,52.0, ,30.11, ,FEW230 SCT300, ,30.09, ,11.0,654.0, , ,10.0, ,14739.0, , ,13.4, ,56.0, ,0.0, ,0.0, 
12877,30.13,,20130806.0,8.3, ,47.0, ,20.6, ,69.0, , , , , , , ,AA, ,46.0, ,30.12, ,FEW230 SCT300, ,30.1, ,11.0,754.0, , ,10.0, ,14739.0, , ,13.9, ,57.0, ,0.0, ,0.0, 
12878,30.13,,20130806.0,11.1, ,52.0, ,20.6, ,69.0, , , , , , , ,AA, ,55.0, ,30.13, ,FEW230 SCT300, ,30.1, ,11.0,854.0, , ,10.0, ,14739.0, , ,15.2, ,59.0, ,140.0, ,7.0, 
12879,30.13,,20130806.0,9.4, ,49.0, ,21.7, ,71.0, , , , , , , ,AA, ,46.0, ,30.13, ,FEW300, ,30.1, ,11.0,954.0, , ,10.0, ,14739.0, , ,14.8, ,59.0, ,130.0, ,7.0, 
12880,30.13,,20130806.0,10.6, ,51.0, ,22.8, ,73.0, , , , , , , ,AA, ,46.0, ,30.12, ,FEW055 BKN300, ,30.1, ,11.0,1054.0, , ,10.0, ,14739.0, , ,15.8, ,60.0, ,100.0, ,9.0, 
12881,30.13,,20130806.0,10.6, ,51.0, ,22.8, ,73.0, , , , , , , ,AA, ,46.0, ,30.13, ,FEW055 BKN300, ,30.1, ,11.0,1154.0, , ,10.0, ,14739.0, , ,15.8, ,60.0, ,130.0, ,11.0, 
12882,30.13,,20130806.0,10.0, ,50.0, ,22.2, ,72.0, , , , , , , ,AA, ,46.0, ,30.13, ,FEW055 BKN300, ,30.1, ,11.0,1254.0, , ,10.0, ,14739.0, , ,15.3, ,60.0, ,110.0, ,15.0, 
12883,30.13,,20130806.0,10.6, ,51.0, ,22.8, ,73.0, , , , , , , ,AA, ,46.0, ,30.12, ,FEW060 SCT300, ,30.1, ,11.0,1354.0, , ,10.0, ,14739.0, , ,15.8, ,60.0, ,110.0, ,15.0, 
12884,30.13,,20130806.0,9.4, ,49.0, ,22.8, ,73.0, , , , , , , ,AA, ,43.0, ,30.13, ,FEW060 SCT300, ,30.1, ,11.0,1454.0, , ,10.0, ,14739.0, , ,15.3, ,60.0, ,110.0, ,13.0, 
12885,30.13,,20130806.0,11.1, ,52.0, ,22.8, ,73.0, , , , , , , ,AA, ,48.0, ,30.13, ,FEW060 BKN270, ,30.1, ,11.0,1554.0, , ,10.0, ,14739.0, , ,16.0, ,61.0, ,110.0, ,13.0, 
12886,30.13,,20130806.0,11.1, ,52.0, ,22.2, ,72.0, , , , , , , ,AA, ,50.0, ,30.13, ,FEW060 BKN270, ,30.1, ,11.0,1654.0, , ,10.0, ,14739.0, , ,15.8, ,61.0, ,110.0, ,10.0, 
12887,30.13,,20130806.0,13.9, ,57.0, ,21.1, ,70.0, , , , , , , ,AA, ,64.0, ,30.13, ,FEW060 BKN220, ,30.1, ,11.0,1754.0, , ,10.0, ,14739.0, , ,16.8, ,62.0, ,110.0, ,11.0, 
12888,30.14,,20130806.0,14.4, ,58.0, ,20.0, ,68.0, , , , , , , ,AA, ,71.0, ,30.14, ,FEW060 SCT200, ,30.11, ,11.0,1854.0, , ,10.0, ,14739.0, , ,16.7, ,62.0, ,110.0, ,8.0, 
12889,30.16,,20130806.0,13.3, ,56.0, ,19.4, ,67.0, , , , , , , ,AA, ,68.0, ,30.15, ,FEW060 SCT200, ,30.13, ,11.0,1954.0, , ,10.0, ,14739.0, , ,15.9, ,61.0, ,140.0, ,6.0, 
12890,30.15,,20130806.0,14.4, ,58.0, ,18.9, ,66.0, , , , , , , ,AA, ,76.0, ,30.15, ,FEW200, ,30.12, ,11.0,2054.0, , ,10.0, ,14739.0, , ,16.2, ,61.0, ,140.0, ,6.0, 
12891,30.14,,20130806.0,12.2, ,54.0, ,18.9, ,66.0, , , , , , , ,AA, ,65.0, ,30.14, ,CLR, ,30.11, ,11.0,2154.0, , ,10.0, ,14739.0, , ,15.1, ,59.0, ,200.0, ,5.0, 
12892,30.15,,20130806.0,12.2, ,54.0, ,18.3, ,65.0, , , , , , , ,AA, ,68.0, ,30.14, ,CLR, ,30.12, ,11.0,2254.0, , ,10.0, ,14739.0, , ,14.8, ,59.0, ,200.0, ,6.0, 
12893,30.15,,20130806.0,12.8, ,55.0, ,17.8, ,64.0, , , , , , , ,AA, ,73.0, ,30.15, ,CLR, ,30.12, ,11.0,2354.0, , ,10.0, ,14739.0, , ,14.9, ,59.0, ,190.0, ,5.0, 
12894,30.16,,20130807.0,12.8, ,55.0, ,17.2, ,63.0, , , , , , , ,AA, ,75.0, ,30.16, ,CLR, ,30.13, ,11.0,54.0, , ,10.0, ,14739.0, , ,14.7, ,58.0, ,210.0, ,3.0, 
12895,30.17,,20130807.0,13.9, ,57.0, ,17.2, ,63.0, , , , , , , ,AA, ,81.0, ,30.16, ,CLR, ,30.14, ,11.0,154.0, , ,10.0, ,14739.0, , ,15.3, ,60.0, ,220.0, ,6.0, 
12896,30.17,,20130807.0,13.9, ,57.0, ,17.2, ,63.0, , , , , , , ,AA, ,81.0, ,30.16, ,FEW200, ,30.14, ,11.0,254.0, , ,10.0, ,14739.0, , ,15.3, ,60.0, ,220.0, ,5.0, 
12897,30.18,,20130807.0,13.9, ,57.0, ,16.7, ,62.0, , , , , , , ,AA, ,84.0, ,30.18, ,SCT200, ,30.15, ,11.0,354.0, , ,10.0, ,14739.0, , ,15.0, ,59.0, ,210.0, ,6.0, 
12898,30.19,,20130807.0,13.9, ,57.0, ,16.7, ,62.0, , , , , , , ,AA, ,84.0, ,30.19, ,SCT200, ,30.16, ,11.0,454.0, , ,10.0, ,14739.0, , ,15.0, ,59.0, ,220.0, ,5.0, 
12899,30.18,,20130807.0,14.4, ,58.0, ,17.2, ,63.0, , , , , , , ,AA, ,84.0, ,30.18, ,FEW200 BKN250, ,30.15, ,11.0,554.0, , ,10.0, ,14739.0, , ,15.6, ,60.0, ,190.0, ,5.0, 
12900,30.19,,20130807.0,15.6, ,60.0, ,18.9, ,66.0, , , , , , , ,AA, ,81.0, ,30.19, ,BKN250, ,30.16, ,11.0,654.0, , ,10.0, ,14739.0, , ,16.9, ,62.0, ,150.0, ,6.0, 
12901,30.19,,20130807.0,16.1, ,61.0, ,20.6, ,69.0, , , , , , , ,AA, ,76.0, ,30.18, ,BKN250, ,30.16, ,11.0,754.0, , ,10.0, ,14739.0, , ,17.8, ,64.0, ,150.0, ,6.0, 
12902,30.18,,20130807.0,15.0, ,59.0, ,21.1, ,70.0, , , , , , , ,AA, ,68.0, ,30.18, ,FEW050 BKN250, ,30.15, ,11.0,854.0, , ,10.0, ,14739.0, , ,17.4, ,63.0, ,130.0, ,6.0, 
12903,30.18,,20130807.0,13.3, ,56.0, ,22.8, ,73.0, , , , , , , ,AA, ,55.0, ,30.18, ,FEW060 BKN250 BKN300, ,30.15, ,11.0,954.0, , ,10.0, ,14739.0, , ,17.1, ,63.0, ,120.0, ,6.0, 
12904,30.17,,20130807.0,13.9, ,57.0, ,23.3, ,74.0, , , , , , , ,AA, ,56.0, ,30.17, ,FEW060 SCT250 SCT300, ,30.14, ,11.0,1054.0, , ,10.0, ,14739.0, , ,17.6, ,64.0, ,120.0, ,9.0, 
12905,30.17,,20130807.0,14.4, ,58.0, ,23.3, ,74.0, , , , , , , ,AA, ,58.0, ,30.17, ,FEW060 SCT180 SCT250, ,30.14, ,11.0,1154.0, , ,10.0, ,14739.0, , ,17.9, ,64.0, ,110.0, ,16.0, 
12906,30.17,,20130807.0,15.6, ,60.0, ,23.9, ,75.0, , , , , , , ,AA, ,60.0, ,30.16, ,FEW060 SCT180 SCT250, ,30.14, ,11.0,1254.0, , ,10.0, ,14739.0, , ,18.7, ,66.0, ,110.0, ,14.0, 
12907,30.15,,20130807.0,13.9, ,57.0, ,23.9, ,75.0, , , , , , , ,AA, ,54.0, ,30.15, ,FEW060 SCT180 SCT270, ,30.12, ,11.0,1354.0, , ,10.0, ,14739.0, , ,17.8, ,64.0, ,110.0, ,15.0, 
12908,30.14,,20130807.0,13.9, ,57.0, ,24.4, ,76.0, , , , , , , ,AA, ,52.0, ,30.14, ,FEW060 SCT180 SCT270, ,30.11, ,11.0,1454.0, , ,10.0, ,14739.0, , ,18.0, ,65.0, ,120.0, ,16.0, 
12909,30.12,,20130807.0,11.7, ,53.0, ,26.1, ,79.0, , , , , , , ,AA, ,41.0, ,30.12, ,FEW060 SCT180 SCT270, ,30.09, ,11.0,1554.0, , ,10.0, ,14739.0, , ,17.5, ,64.0, ,190.0, ,13.0, 
12910,30.12,,20130807.0,10.6, ,51.0, ,24.4, ,76.0, , , , , , , ,AA, ,42.0, ,30.12, ,FEW060 SCT180 SCT270, ,30.09, ,11.0,1654.0, , ,10.0, ,14739.0, , ,16.4, ,62.0, ,200.0, ,13.0, 
12911,30.12,,20130807.0,8.9, ,48.0, ,23.3, ,74.0, , , , , , , ,AA, ,40.0, ,30.11, ,FEW060 SCT180 BKN270, ,30.09, ,11.0,1754.0, , ,10.0, ,14739.0, , ,15.2, ,59.0, ,200.0, ,13.0, 
12912,30.13,,20130807.0,11.7, ,53.0, ,21.7, ,71.0, , , , , , , ,AA, ,53.0, ,30.12, ,FEW060 SCT180 BKN270, ,30.1, ,11.0,1854.0, , ,10.0, ,14739.0, , ,15.9, ,61.0, ,190.0, ,9.0, 
12913,30.14,,20130807.0,11.7, ,53.0, ,20.6, ,69.0, , , , , , , ,AA, ,57.0, ,30.14, ,FEW060 SCT180 SCT270, ,30.11, ,11.0,1954.0, , ,10.0, ,14739.0, , ,15.4, ,60.0, ,190.0, ,13.0, 
12914,30.14,,20130807.0,12.8, ,55.0, ,19.4, ,67.0, , , , , , , ,AA, ,66.0, ,30.13, ,FEW060 SCT180, ,30.11, ,11.0,2054.0, , ,10.0, ,14739.0, , ,15.6, ,60.0, ,180.0, ,9.0, 
12915,30.13,,20130807.0,11.1, ,52.0, ,19.4, ,67.0, , , , , , , ,AA, ,59.0, ,30.13, ,FEW060 SCT180, ,30.1, ,11.0,2154.0, , ,10.0, ,14739.0, , ,14.7, ,59.0, ,170.0, ,11.0, 
12916,30.14,,20130807.0,11.7, ,53.0, ,18.9, ,66.0, , , , , , , ,AA, ,63.0, ,30.14, ,FEW070 SCT180, ,30.11, ,11.0,2254.0, , ,10.0, ,14739.0, , ,14.8, ,59.0, ,180.0, ,9.0, 
12917,30.12,,20130807.0,12.2, ,54.0, ,18.9, ,66.0, , , , , , , ,AA, ,65.0, ,30.12, ,FEW035 BKN075, ,30.09, ,11.0,2354.0, , ,10.0, ,14739.0, , ,15.1, ,59.0, ,170.0, ,13.0, 
12918,30.12,,20130808.0,12.8, ,55.0, ,18.9, ,66.0, , , , , , , ,AA, ,68.0, ,30.11, ,FEW065 BKN080, ,30.09, ,11.0,54.0, , ,10.0, ,14739.0, , ,15.3, ,60.0, ,180.0, ,8.0, 
12919,30.1,,20130808.0,13.9, ,57.0, ,18.9, ,66.0, , , , , , , ,AA, ,73.0, ,30.1, ,SCT055 BKN080, ,30.07, ,11.0,154.0, , ,10.0, ,14739.0, , ,15.9, ,61.0, ,180.0, ,10.0, 
12920,30.1,,20130808.0,14.4, ,58.0, ,19.4, ,67.0, , , , , , , ,AA, ,73.0, ,30.09, ,SCT030 OVC044, ,30.07, ,11.0,254.0, , ,10.0, ,14739.0, , ,16.4, ,62.0, ,180.0, ,8.0, 
12921,30.09,,20130808.0,15.0, ,59.0, ,19.0, ,66.0, , , , , , , ,SP, ,78.0, ,M, ,BKN028 OVC040, ,30.06, ,11.0,309.0, , ,10.0, ,14739.0, , ,16.5, ,62.0, ,170.0, ,7.0, 
12922,30.09,,20130808.0,15.0, ,59.0, ,19.0, ,66.0, , , , , , , ,SP, ,78.0, ,M, ,SCT028 OVC036, ,30.06, ,11.0,326.0, , ,10.0, ,14739.0, , ,16.5, ,62.0, ,160.0, ,6.0, 
12923,30.08,,20130808.0,15.6, ,60.0, ,19.4, ,67.0, , , , , , , ,AA, ,78.0, ,30.08, ,OVC036, ,30.05, ,11.0,354.0, , ,10.0, ,14739.0, , ,17.1, ,63.0, ,160.0, ,8.0, 
12924,30.07,,20130808.0,15.6, ,60.0, ,20.0, ,68.0, ,  T, , , , , ,AA, ,76.0, ,30.07, ,BKN036, ,30.04, ,11.0,454.0, , ,10.0, ,14739.0,-RA, ,17.3, ,63.0, ,180.0, ,9.0, 
12925,30.08,,20130808.0,16.1, ,61.0, ,20.0, ,68.0, ,0.02, , , , , ,AA, ,78.0, ,30.08, ,BKN036 BKN043 OVC070, ,30.05, ,11.0,554.0, , ,7.0, ,14739.0,-RA, ,17.6, ,64.0, ,200.0, ,11.0, 
12926,30.08,,20130808.0,17.8, ,64.0, ,19.4, ,67.0, ,0.05, , , , , ,AA, ,90.0, ,30.08, ,BKN047 OVC065, ,30.05, ,11.0,654.0, , ,10.0, ,14739.0, , ,18.4, ,65.0, ,190.0, ,13.0, 
12927,30.07,,20130808.0,18.3, ,65.0, ,21.1, ,70.0, , , , , , , ,AA, ,84.0, ,30.07, ,FEW039 SCT090 BKN140, ,30.04, ,11.0,754.0, , ,10.0, ,14739.0, , ,19.3, ,67.0, ,200.0, ,13.0, 
12928,30.08,,20130808.0,19.0, ,66.0, ,22.0, ,72.0, , , , , , , ,SP, ,82.0, ,M, ,BKN025 BKN031 OVC120, ,30.05, ,11.0,837.0, , ,10.0, ,14739.0, , ,20.0, ,68.0, ,210.0, ,13.0, 
12929,30.08,,20130808.0,18.9, ,66.0, ,22.2, ,72.0, , , , , , , ,AA, ,82.0, ,30.08, ,OVC019, ,30.05, ,11.0,854.0, , ,10.0, ,14739.0, , ,20.0, ,68.0, ,200.0, ,11.0, 
12930,30.08,,20130808.0,19.4, ,67.0, ,22.8, ,73.0, , , , , , , ,AA, ,82.0, ,30.08, ,OVC017, ,30.05, ,11.0,954.0, , ,10.0, ,14739.0, , ,20.6, ,69.0, ,220.0, ,9.0, 
12931,30.06,,20130808.0,19.4, ,67.0, ,23.9, ,75.0, , , , , , , ,AA, ,76.0, ,30.06, ,BKN019 OVC025, ,30.03, ,11.0,1054.0, , ,10.0, ,14739.0, , ,21.0, ,70.0, ,220.0, ,11.0, 
12932,30.05,,20130808.0,20.0, ,68.0, ,25.0, ,77.0, , , , , , , ,AA, ,74.0, ,30.05, ,BKN021 BKN029, ,30.02, ,11.0,1154.0, , ,10.0, ,14739.0, , ,21.7, ,71.0, ,230.0, ,10.0, 
12933,30.05,,20130808.0,20.0, ,68.0, ,26.0, ,79.0, , , , , , , ,SP, ,69.0, ,M, ,FEW018 SCT023 BKN032, ,30.02, ,11.0,1201.0, , ,10.0, ,14739.0, , ,22.0, ,72.0, ,230.0, ,10.0, 
12934,30.06,,20130808.0,20.0, ,68.0, ,25.0, ,77.0, , , , , , , ,SP, ,74.0, ,M, ,BKN026 OVC034, ,30.03, ,11.0,1241.0, , ,10.0, ,14739.0, , ,21.7, ,71.0, ,200.0, ,11.0, 
12935,30.06,,20130808.0,20.0, ,68.0, ,25.6, ,78.0, , , , , , , ,AA, ,71.0, ,30.05, ,BKN026 OVC034, ,30.03, ,11.0,1254.0, , ,10.0, ,14739.0, , ,21.8, ,71.0, ,190.0, ,11.0, 
12936,30.05,,20130808.0,19.0, ,66.0, ,26.0, ,79.0, , , , , , , ,SP, ,65.0, ,M, ,SCT026 OVC033, ,30.02, ,11.0,1313.0, , ,10.0, ,14739.0, , ,21.4, ,71.0, ,210.0, ,10.0, 
12937,30.04,,20130808.0,20.0, ,68.0, ,26.1, ,79.0, , , , , , , ,AA, ,69.0, ,30.04, ,SCT028 OVC045, ,30.01, ,11.0,1354.0, , ,10.0, ,14739.0, , ,22.0, ,72.0, ,200.0, ,15.0, 
12938,30.04,,20130808.0,20.0, ,68.0, ,26.7, ,80.0, , , , , , , ,AA, ,67.0, ,30.03, ,FEW025 BKN036 BKN050, ,30.01, ,11.0,1454.0, , ,10.0, ,14739.0, , ,22.2, ,72.0, ,200.0, ,14.0, 
12939,30.02,,20130808.0,20.0, ,68.0, ,26.7, ,80.0, , , , , , , ,AA, ,67.0, ,30.02, ,FEW025 BKN036 BKN200, ,29.99, ,11.0,1554.0, , ,10.0, ,14739.0, , ,22.2, ,72.0, ,200.0, ,13.0, 
12940,30.01,,20130808.0,19.4, ,67.0, ,26.1, ,79.0, , , , , , , ,AA, ,67.0, ,30.01, ,FEW031 SCT044 BKN170, ,29.98, ,11.0,1654.0, , ,10.0, ,14739.0, , ,21.7, ,71.0, ,200.0, ,14.0, 
12941,30.02,,20130808.0,20.0, ,68.0, ,25.0, ,77.0, , , , , , , ,AA, ,74.0, ,30.01, ,FEW032 SCT045 BKN170, ,29.99, ,11.0,1754.0, , ,10.0, ,14739.0, , ,21.7, ,71.0, ,210.0, ,9.0, 
12942,30.03,,20130808.0,20.0, ,68.0, ,23.9, ,75.0, , , , , , , ,AA, ,79.0, ,30.03, ,FEW032 SCT045 BKN160, ,30.0, ,11.0,1854.0, , ,10.0, ,14739.0, , ,21.3, ,70.0, ,200.0, ,13.0, 
12943,30.04,,20130808.0,20.0, ,68.0, ,23.3, ,74.0, , , , , , , ,AA, ,82.0, ,30.04, ,FEW032 SCT045 BKN160, ,30.01, ,11.0,1954.0, , ,10.0, ,14739.0, , ,21.1, ,70.0, ,200.0, ,9.0, 
